geo_type;region;date;driving;walking;transit
country/region;Egypt;05.03.2020;28.34;21.13;
country/region;Egypt;06.03.2020;11.12;8.65;
country/region;Egypt;07.03.2020;12.35;9.45;
country/region;Egypt;08.03.2020;9.76;4.94;
country/region;Egypt;09.03.2020;2.95;0.06;
country/region;Egypt;10.03.2020;4.93;7.23;
country/region;Egypt;11.03.2020;14.97;4.79;
country/region;Egypt;12.03.2020;-61.18;-53.06;
country/region;Egypt;13.03.2020;-52.58;-43.32;
country/region;Egypt;14.03.2020;-22.04;-23.5;
country/region;Egypt;15.03.2020;-9.85;-16.89;
country/region;Egypt;16.03.2020;-14.55;-19.95;
country/region;Egypt;17.03.2020;-23.06;-26.59;
country/region;Egypt;18.03.2020;-26.88;-31.04;
country/region;Egypt;19.03.2020;-36.67;-39.51;
country/region;Egypt;20.03.2020;-51.59;-53.29;
country/region;Egypt;21.03.2020;-52.26;-49.04;
country/region;Egypt;22.03.2020;-53.61;-53.81;
country/region;Egypt;23.03.2020;-58.93;-56.43;
country/region;Egypt;24.03.2020;-60.45;-59.92;
country/region;Egypt;25.03.2020;-64.44;-61.26;
country/region;Egypt;26.03.2020;-64.73;-60.7;
country/region;Egypt;27.03.2020;-78.9;-71.84;
country/region;Egypt;28.03.2020;-72.79;-66.56;
country/region;Egypt;29.03.2020;-59.71;-59.18;
country/region;Egypt;30.03.2020;-61.08;-61.51;
country/region;Egypt;31.03.2020;-61.86;-63.05;
country/region;Egypt;01.04.2020;-59.04;-56.06;
country/region;Egypt;02.04.2020;-58.75;-57.68;
country/region;Egypt;03.04.2020;-73.44;-70.19;
country/region;Egypt;04.04.2020;-68.3;-63.43;
country/region;Egypt;05.04.2020;-59.89;-56.04;
country/region;Egypt;06.04.2020;-56.63;-56.83;
country/region;Egypt;07.04.2020;-56.83;-56.39;
country/region;Egypt;08.04.2020;-58.14;-59.06;
country/region;Egypt;09.04.2020;-53.7;-54.65;
country/region;Egypt;10.04.2020;-67.4;-64.7;
country/region;Egypt;11.04.2020;-60.98;-59.18;
country/region;Egypt;12.04.2020;-48.4;-50.59;
country/region;Egypt;13.04.2020;-47.73;-50.65;
country/region;Egypt;14.04.2020;-47.81;-50.89;
country/region;Egypt;15.04.2020;-45.15;-50.28;
country/region;Estonia;13.01.2020;0;0;0
country/region;Estonia;14.01.2020;6.93;3.31;-0.97
country/region;Estonia;15.01.2020;6.41;4.45;-0.23
country/region;Estonia;16.01.2020;15.22;10.69;0.6
country/region;Estonia;17.01.2020;32.85;55.25;27.37
country/region;Estonia;18.01.2020;28.75;71.56;9.89
country/region;Estonia;19.01.2020;7.61;12.09;-12.93
country/region;Estonia;20.01.2020;1.66;12.74;2.85
country/region;Estonia;21.01.2020;7.16;15.92;2.71
country/region;Estonia;22.01.2020;4.49;8.77;1.79
country/region;Estonia;23.01.2020;9.24;18.56;2.3
country/region;Estonia;24.01.2020;35.75;75.98;20.98
country/region;Estonia;25.01.2020;38.89;119.43;7.59
country/region;Estonia;26.01.2020;8.16;21.61;-4.14
country/region;Estonia;27.01.2020;-1.43;8.12;1.66
country/region;Estonia;28.01.2020;-1.66;8.84;5.38
country/region;Estonia;29.01.2020;4.21;28.6;7.18
country/region;Estonia;30.01.2020;7.67;35.55;5.52
country/region;Estonia;31.01.2020;27.29;61.36;12.93
country/region;Estonia;01.02.2020;35.4;92.75;11.45
country/region;Estonia;02.02.2020;13.7;14.59;0.46
country/region;Estonia;03.02.2020;2.21;8.64;3.96
country/region;Estonia;04.02.2020;4.19;19.53;14.77
country/region;Estonia;05.02.2020;5.88;20.6;15.55
country/region;Estonia;06.02.2020;18.7;27.69;13.34
country/region;Estonia;07.02.2020;52.49;96.82;32.93
country/region;Estonia;08.02.2020;46.04;120.8;17.3
country/region;Estonia;09.02.2020;18.64;23.63;13.16
country/region;Estonia;10.02.2020;5.78;19.17;17.25
country/region;Estonia;11.02.2020;10.9;30.58;20.1
country/region;Estonia;12.02.2020;15.29;34.71;20.33
country/region;Estonia;13.02.2020;25.22;50.6;22.13
country/region;Estonia;14.02.2020;58.9;129.51;36.25
country/region;Estonia;15.02.2020;56.51;119.01;22.03
country/region;Estonia;16.02.2020;32.21;54.76;11.45
country/region;Estonia;17.02.2020;21.16;71.89;35.19
country/region;Estonia;18.02.2020;20.55;67.24;24.33
country/region;Estonia;19.02.2020;26.22;71.89;28.38
country/region;Estonia;20.02.2020;34.37;89.11;31.65
country/region;Estonia;21.02.2020;50.88;94.57;36.75
country/region;Estonia;22.02.2020;41.36;69.81;13.11
country/region;Estonia;23.02.2020;22.6;64.25;3.17
country/region;Estonia;24.02.2020;21.06;46.77;22.95
country/region;Estonia;25.02.2020;27.19;75.53;48.39
country/region;Estonia;26.02.2020;23.42;54.53;37.03
country/region;Estonia;27.02.2020;23.3;75.07;40.98
country/region;Estonia;28.02.2020;33.53;88.3;31.46
country/region;Estonia;29.02.2020;29.93;85.28;12.47
country/region;Estonia;01.03.2020;3.6;9.68;-5.66
country/region;Estonia;02.03.2020;0.78;17.16;12.28
country/region;Estonia;03.03.2020;1.86;15.63;13.75
country/region;Estonia;04.03.2020;9.48;8.64;13.85
country/region;Estonia;05.03.2020;16.67;37.73;25.62
country/region;Estonia;06.03.2020;44.04;86.29;42.82
country/region;Estonia;07.03.2020;46.29;114.04;14.67
country/region;Estonia;08.03.2020;25.54;43.26;0.09
country/region;Estonia;09.03.2020;6.44;21.16;11.36
country/region;Estonia;10.03.2020;5.48;20.7;4.23
country/region;Estonia;11.03.2020;3.96;10.63;10.53
country/region;Estonia;12.03.2020;-13.46;-4.94;-15.32
country/region;Estonia;13.03.2020;-12.54;0.32;-25.67
country/region;Estonia;14.03.2020;-18.91;-17.22;-43.05
country/region;Estonia;15.03.2020;-28.7;-35.07;-58.92
country/region;Estonia;16.03.2020;-39.59;-51.87;-60.81
country/region;Estonia;17.03.2020;-36.95;-43.78;-61.78
country/region;Estonia;18.03.2020;-44.72;-55.25;-65.23
country/region;Estonia;19.03.2020;-35.27;-37.57;-61.41
country/region;Estonia;20.03.2020;-28.63;-28.08;-60.86
country/region;Estonia;21.03.2020;-35.68;-42.57;-65.78
country/region;Estonia;22.03.2020;-32.3;-32.89;-65.18
country/region;Estonia;23.03.2020;-37.36;-45.21;-62.6
country/region;Estonia;24.03.2020;-38.91;-43.13;-62.83
country/region;Estonia;25.03.2020;-37.67;-46.9;-62.97
country/region;Estonia;26.03.2020;-38.12;-42.64;-67.25
country/region;Estonia;27.03.2020;-36.32;-38.67;-72.68
country/region;Estonia;28.03.2020;-28.76;-35.46;-69.73
country/region;Estonia;29.03.2020;-43.45;-53.14;-73.51
country/region;Estonia;30.03.2020;-47.96;-60.58;-73.23
country/region;Estonia;31.03.2020;-43.19;-57.07;-72.36
country/region;Estonia;01.04.2020;-40.9;-53.23;-69.96
country/region;Estonia;02.04.2020;-39.28;-54.83;-69.78
country/region;Estonia;03.04.2020;-38.94;-55.15;-70.24
country/region;Estonia;04.04.2020;-28.56;-40.82;-69.27
country/region;Estonia;05.04.2020;-28.54;-32.92;-70.29
country/region;Estonia;06.04.2020;-27.6;-31.78;-64.26
country/region;Estonia;07.04.2020;-19.24;-28.37;-67.62
country/region;Estonia;08.04.2020;-19.53;-29.31;-64.54
country/region;Estonia;09.04.2020;-22.46;-37.05;-65.09
country/region;Estonia;10.04.2020;-18.2;-34.81;-60.26
country/region;Estonia;11.04.2020;-24.58;-33.38;-68.12
country/region;Estonia;12.04.2020;-43.29;-63.99;-73.64
country/region;Estonia;13.04.2020;-28.07;-47.97;-64.95
country/region;Estonia;14.04.2020;-31.41;-49.3;-68.35
country/region;Estonia;15.04.2020;-29.59;-51.48;-70.98
country/region;Finland;13.01.2020;0;0;0
country/region;Finland;14.01.2020;2.42;-3.09;-1.42
country/region;Finland;15.01.2020;5.41;1.01;-0.48
country/region;Finland;16.01.2020;4.46;4.8;1.67
country/region;Finland;17.01.2020;17.78;12.42;4.5
country/region;Finland;18.01.2020;20.16;12.51;1.66
country/region;Finland;19.01.2020;12.58;-9.89;-1.55
country/region;Finland;20.01.2020;0.97;-0.73;1.21
country/region;Finland;21.01.2020;3.11;-0.75;1.75
country/region;Finland;22.01.2020;3.27;0.64;-0.23
country/region;Finland;23.01.2020;3.37;2.29;2.42
country/region;Finland;24.01.2020;19.02;12.82;4.24
country/region;Finland;25.01.2020;19.09;18.59;-1.18
country/region;Finland;26.01.2020;10.2;-11.85;-4.29
country/region;Finland;27.01.2020;-2.7;-11.71;-0.86
country/region;Finland;28.01.2020;2.31;-6.31;4.02
country/region;Finland;29.01.2020;3.05;-3.11;0.54
country/region;Finland;30.01.2020;3.3;-3.12;-2.18
country/region;Finland;31.01.2020;21.3;13.66;3.22
country/region;Finland;01.02.2020;18.69;10.28;-1.55
country/region;Finland;02.02.2020;12.36;-11.95;-5.34
country/region;Finland;03.02.2020;1.01;-4.39;1.87
country/region;Finland;04.02.2020;3.31;-1.43;1.12
country/region;Finland;05.02.2020;3.1;1.36;0.18
country/region;Finland;06.02.2020;5.07;-0.24;3.84
country/region;Finland;07.02.2020;25.1;12.11;3.94
country/region;Finland;08.02.2020;25.04;19.42;8.63
country/region;Finland;09.02.2020;12.75;-14.85;-3.34
country/region;Finland;10.02.2020;2.38;-7.86;2.2
country/region;Finland;11.02.2020;4.23;3.36;3.67
country/region;Finland;12.02.2020;8.16;2.25;-0.88
country/region;Finland;13.02.2020;14.97;20.51;5.19
country/region;Finland;14.02.2020;35.6;21.65;9.69
country/region;Finland;15.02.2020;38.63;11.39;6.41
country/region;Finland;16.02.2020;17.3;-20.9;1.88
country/region;Finland;17.02.2020;8.23;-4.89;4.08
country/region;Finland;18.02.2020;11.13;3.72;2.87
country/region;Finland;19.02.2020;15.39;6.41;8.97
country/region;Finland;20.02.2020;16.04;0.89;1.71
country/region;Finland;21.02.2020;34.8;9.28;9.29
country/region;Finland;22.02.2020;41.73;3.71;9.47
country/region;Finland;23.02.2020;22.31;-5.26;2.06
country/region;Finland;24.02.2020;11.17;2.21;5.78
country/region;Finland;25.02.2020;11.63;7.1;4.75
country/region;Finland;26.02.2020;15.06;7.46;10.93
country/region;Finland;27.02.2020;16.1;5.78;6.48
country/region;Finland;28.02.2020;34.01;16.57;11.4
country/region;Finland;29.02.2020;35.92;20.73;6.69
country/region;Finland;01.03.2020;14.53;-19.38;-1.45
country/region;Finland;02.03.2020;6.14;-2.6;4.77
country/region;Finland;03.03.2020;7.21;-0.75;-1.72
country/region;Finland;04.03.2020;7.62;-9.9;1.41
country/region;Finland;05.03.2020;9.68;-2.74;-1.11
country/region;Finland;06.03.2020;27.47;20.2;9.1
country/region;Finland;07.03.2020;27.69;20;1.52
country/region;Finland;08.03.2020;14.36;-7.55;-3.05
country/region;Finland;09.03.2020;-0.7;-8.31;-8.32
country/region;Finland;10.03.2020;-0.18;-13.55;-5.51
country/region;Finland;11.03.2020;-1.47;-15.43;-10.5
country/region;Finland;12.03.2020;-13.08;-17.18;-23.91
country/region;Finland;13.03.2020;-8.52;-21.48;-26.94
country/region;Finland;14.03.2020;-8.23;-20.54;-33.99
country/region;Finland;15.03.2020;-20.07;-38.96;-41.39
country/region;Finland;16.03.2020;-30.8;-40.05;-40.53
country/region;Finland;17.03.2020;-33.28;-44.29;-52.64
country/region;Finland;18.03.2020;-32.29;-40.47;-55.63
country/region;Finland;19.03.2020;-28.16;-35.02;-54.63
country/region;Finland;20.03.2020;-19;-34.9;-56.69
country/region;Finland;21.03.2020;-24.3;-40.13;-62.35
country/region;Finland;22.03.2020;-27.12;-40.63;-58.01
country/region;Finland;23.03.2020;-33.97;-43.06;-61.29
country/region;Finland;24.03.2020;-33.54;-39.92;-60.62
country/region;Finland;25.03.2020;-31.2;-40.44;-64.39
country/region;Finland;26.03.2020;-26.79;-35.43;-63.12
country/region;Finland;27.03.2020;-24.08;-33.15;-65.03
country/region;Finland;28.03.2020;-27.77;-30.45;-64.24
country/region;Finland;29.03.2020;-31.51;-38.93;-61.61
country/region;Finland;30.03.2020;-32.29;-40.96;-61.55
country/region;Finland;31.03.2020;-31.74;-44.17;-61.73
country/region;Finland;01.04.2020;-28.52;-34.74;-63.97
country/region;Finland;02.04.2020;-29.21;-40.53;-63.07
country/region;Finland;03.04.2020;-28.06;-42.18;-63.84
country/region;Finland;04.04.2020;-26.88;-29.72;-65.53
country/region;Finland;05.04.2020;-26.26;-28.91;-63.89
country/region;Finland;06.04.2020;-26.93;-30.43;-60.77
country/region;Finland;07.04.2020;-24.48;-29.68;-63.69
country/region;Finland;08.04.2020;-19.82;-24.75;-61.49
country/region;Finland;09.04.2020;-16.61;-29.98;-64.52
country/region;Finland;10.04.2020;-23.19;-31.73;-62.04
country/region;Finland;11.04.2020;-23.94;-29.64;-65.98
country/region;Finland;12.04.2020;-45.09;-59.25;-67.74
country/region;Finland;13.04.2020;-25.28;-33.51;-58.72
country/region;Finland;14.04.2020;-27.47;-40.28;-60.22
country/region;Finland;15.04.2020;-24.22;-38.82;-60.78
country/region;France;13.01.2020;0;0;0
country/region;France;14.01.2020;1.6;5.95;0.31
country/region;France;15.01.2020;4.67;8.49;2.48
country/region;France;16.01.2020;7.25;21.22;3.75
country/region;France;17.01.2020;12.07;17.98;6.97
country/region;France;18.01.2020;14.84;35.17;11.44
country/region;France;19.01.2020;-6.6;-20.93;-6.71
country/region;France;20.01.2020;-5.33;-13.55;-2.73
country/region;France;21.01.2020;-5.48;-9.89;-2.63
country/region;France;22.01.2020;-2.16;-8.6;1.6
country/region;France;23.01.2020;-1.64;-4.25;-1.27
country/region;France;24.01.2020;11.42;12.71;2.88
country/region;France;25.01.2020;9.7;17.06;8.67
country/region;France;26.01.2020;-12.15;-33.47;-13.18
country/region;France;27.01.2020;-8.78;-22.36;-6.62
country/region;France;28.01.2020;-7.13;-15.06;-3.16
country/region;France;29.01.2020;-2.12;-4.89;2.13
country/region;France;30.01.2020;-2.82;-6.15;2.44
country/region;France;31.01.2020;7.43;8.5;14.36
country/region;France;01.02.2020;14.7;26.17;25
country/region;France;02.02.2020;-8.69;-29.22;-3.48
country/region;France;03.02.2020;-6.55;-16.7;-0.8
country/region;France;04.02.2020;-6.11;-13.69;0.43
country/region;France;05.02.2020;-0.83;-5.93;7.64
country/region;France;06.02.2020;-0.51;-0.84;6.75
country/region;France;07.02.2020;10.43;6.88;15.25
country/region;France;08.02.2020;17.24;17.98;15.65
country/region;France;09.02.2020;-10.1;-33.38;-3.77
country/region;France;10.02.2020;-5.05;-19.92;5.43
country/region;France;11.02.2020;-4.31;-13.17;5.21
country/region;France;12.02.2020;-0.02;-6.25;9.02
country/region;France;13.02.2020;1.41;-4.37;11.95
country/region;France;14.02.2020;18.69;17.96;19.97
country/region;France;15.02.2020;26.61;26.34;17.34
country/region;France;16.02.2020;-3.29;-25.56;1.79
country/region;France;17.02.2020;0.32;-13.1;18.54
country/region;France;18.02.2020;0.83;-4.09;18.54
country/region;France;19.02.2020;2.03;-5.97;16.32
country/region;France;20.02.2020;4.31;-0.77;18.49
country/region;France;21.02.2020;18.42;8.42;25.78
country/region;France;22.02.2020;27.73;20.95;27.21
country/region;France;23.02.2020;-2.28;-24.16;8.53
country/region;France;24.02.2020;-0.34;-11.6;15.31
country/region;France;25.02.2020;-0.6;-10.58;15.9
country/region;France;26.02.2020;0.49;-9.39;20.41
country/region;France;27.02.2020;-0.24;-9.14;21.51
country/region;France;28.02.2020;10.5;6.25;32.46
country/region;France;29.02.2020;11.85;9.99;32.41
country/region;France;01.03.2020;-12.97;-38.77;0.53
country/region;France;02.03.2020;-9.93;-26.5;4.69
country/region;France;03.03.2020;-7.21;-16.43;6.87
country/region;France;04.03.2020;-4.87;-17.21;9.26
country/region;France;05.03.2020;-4.4;-16.97;11.99
country/region;France;06.03.2020;4.21;-1.66;21.29
country/region;France;07.03.2020;7.37;12.37;24.75
country/region;France;08.03.2020;-16.22;-38.27;-4.64
country/region;France;09.03.2020;-13.34;-27.24;-2.7
country/region;France;10.03.2020;-11.81;-22.52;-1.3
country/region;France;11.03.2020;-9.58;-15.34;4.31
country/region;France;12.03.2020;-17.55;-20.75;-7.89
country/region;France;13.03.2020;-16.94;-20.68;-14.43
country/region;France;14.03.2020;-22.46;-24.15;-25.92
country/region;France;15.03.2020;-47.24;-60.4;-57.45
country/region;France;16.03.2020;-43.5;-68.8;-67.16
country/region;France;17.03.2020;-68.3;-81.76;-83.43
country/region;France;18.03.2020;-76.95;-82.76;-86.42
country/region;France;19.03.2020;-77.6;-81.87;-87.29
country/region;France;20.03.2020;-78.8;-84.16;-87.71
country/region;France;21.03.2020;-83.77;-87.63;-89.25
country/region;France;22.03.2020;-84.67;-89.3;-89.69
country/region;France;23.03.2020;-77.64;-82.33;-87.94
country/region;France;24.03.2020;-77.46;-82.43;-87.94
country/region;France;25.03.2020;-77.8;-83.87;-88.25
country/region;France;26.03.2020;-77.95;-84.92;-88.42
country/region;France;27.03.2020;-78.17;-85.13;-88.77
country/region;France;28.03.2020;-81.56;-85.74;-88.93
country/region;France;29.03.2020;-82.8;-89.56;-89.34
country/region;France;30.03.2020;-77.11;-87.05;-88.04
country/region;France;31.03.2020;-76.26;-85.91;-87.96
country/region;France;01.04.2020;-76.14;-85.32;-88.08
country/region;France;02.04.2020;-75.85;-85.36;-88.13
country/region;France;03.04.2020;-76.5;-84.87;-88.44
country/region;France;04.04.2020;-80.28;-85.07;-89.3
country/region;France;05.04.2020;-80.39;-85.55;-88.75
country/region;France;06.04.2020;-74.31;-85.1;-87.4
country/region;France;07.04.2020;-73.73;-83.82;-87.51
country/region;France;08.04.2020;-73.54;-83.77;-87.8
country/region;France;09.04.2020;-73.1;-83.34;-87.9
country/region;France;10.04.2020;-73.42;-82.91;-87.75
country/region;France;11.04.2020;-78.34;-84.5;-88.57
country/region;France;12.04.2020;-82.09;-87.51;-89.44
country/region;France;13.04.2020;-78.17;-86.16;-87.75
country/region;France;14.04.2020;-69.8;-82.64;-86.32
country/region;France;15.04.2020;-69.24;-81.93;-86.44
country/region;Germany;13.01.2020;0;0;0
country/region;Germany;14.01.2020;1.31;4.04;2.85
country/region;Germany;15.01.2020;2.82;7.18;2.41
country/region;Germany;16.01.2020;4.61;10.76;5.37
country/region;Germany;17.01.2020;14.38;24.13;14.32
country/region;Germany;18.01.2020;9.65;37.91;16.37
country/region;Germany;19.01.2020;3.81;-8.99;2.26
country/region;Germany;20.01.2020;0.54;-0.74;-0.58
country/region;Germany;21.01.2020;2.9;2.36;1.25
country/region;Germany;22.01.2020;2.65;0.62;0.44
country/region;Germany;23.01.2020;2.61;4.64;3.03
country/region;Germany;24.01.2020;12.68;19.37;11.85
country/region;Germany;25.01.2020;8.85;35.62;17.24
country/region;Germany;26.01.2020;2.26;-10.67;-0.67
country/region;Germany;27.01.2020;1.93;-0.93;1.54
country/region;Germany;28.01.2020;5.2;-1.52;1.07
country/region;Germany;29.01.2020;2.84;-0.12;-0.08
country/region;Germany;30.01.2020;5.23;6.28;2.77
country/region;Germany;31.01.2020;19.14;27.99;13.42
country/region;Germany;01.02.2020;15.73;39.86;15.02
country/region;Germany;02.02.2020;6.1;-8.58;4.64
country/region;Germany;03.02.2020;5.13;4.16;4.37
country/region;Germany;04.02.2020;7.72;5.5;4.7
country/region;Germany;05.02.2020;6.59;8.79;1.33
country/region;Germany;06.02.2020;5.26;9.22;1.98
country/region;Germany;07.02.2020;20.68;28.59;13.45
country/region;Germany;08.02.2020;20.85;50.13;17.99
country/region;Germany;09.02.2020;5.91;-13.79;0.3
country/region;Germany;10.02.2020;5.72;-8.24;4.99
country/region;Germany;11.02.2020;8.42;4.04;5.67
country/region;Germany;12.02.2020;8.83;8.17;6.43
country/region;Germany;13.02.2020;12.43;12.38;12.26
country/region;Germany;14.02.2020;30.41;41.37;21.04
country/region;Germany;15.02.2020;28;61.49;25.2
country/region;Germany;16.02.2020;9.63;-1.32;14.91
country/region;Germany;17.02.2020;8;11.55;57.64
country/region;Germany;18.02.2020;9.42;15.71;40.18
country/region;Germany;19.02.2020;10.81;9.61;32.15
country/region;Germany;20.02.2020;8.14;21.49;35.25
country/region;Germany;21.02.2020;25.52;31.42;45.98
country/region;Germany;22.02.2020;19.65;49.93;49.75
country/region;Germany;23.02.2020;-0.78;-6.6;27.86
country/region;Germany;24.02.2020;2.49;14.25;29.82
country/region;Germany;25.02.2020;5.39;6.82;28.68
country/region;Germany;26.02.2020;4.39;-0.15;23.84
country/region;Germany;27.02.2020;10.47;4.58;28.01
country/region;Germany;28.02.2020;17.01;23.05;38.23
country/region;Germany;29.02.2020;15.16;38.07;40.56
country/region;Germany;01.03.2020;6.11;-4.28;23.28
country/region;Germany;02.03.2020;1.52;2.74;18.97
country/region;Germany;03.03.2020;4.1;3.29;16.1
country/region;Germany;04.03.2020;2.87;1.89;14.82
country/region;Germany;05.03.2020;5.34;2.6;17.3
country/region;Germany;06.03.2020;15.68;16.04;27.44
country/region;Germany;07.03.2020;12.85;40.22;34.51
country/region;Germany;08.03.2020;5.05;-6.02;15.27
country/region;Germany;09.03.2020;-0.89;-3.08;10.61
country/region;Germany;10.03.2020;0.16;-9.32;6.74
country/region;Germany;11.03.2020;-2.95;-3.6;1.51
country/region;Germany;12.03.2020;-12.06;-10.21;-8.25
country/region;Germany;13.03.2020;-13.53;-11.72;-17.79
